taxon_key	taxon_name	common_name	cla_code	ord_code	fam_code	gen_code	spe_code	effective_distance	habitat_diversity_index	estuaries	coral	front	sea_grass	sea_mount	others	slope	shelf	abyssal	inshore	offshore	max_depth	min_depth	true_max_depth	water_column_position	intertidal	lat_north	lat_south	found_in_fao_area_id	fao_limits	sl_max	temperature	general_comments
600747	Carcharias taurus	Sand tiger shark	4	7	8	7779	747	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	191	0			f	45	-48	"{21,31,34,37,41,47,51,57,61,71,81}"	11	271	24.6	
603608	Holacanthus bermudensis	Angelfish	6	60	460	2304	3608	61.11111101	0.6	0.5	1	0	0	0	0.5	0	0.5	0	0.5	0.5	92	2		reef-associated	t	35	18	{31}	1	36.93883749	24.6	FB or SLB Comments: Inhabits rocky or coral reefs (Ref. 9710). Juveniles in channels and on inshore reefs (Ref. 9710). Feeds primarily on sponges (Ref. 9710). Small juveniles do well in aquariums once they begin to accept food.
600941	Atrobucca nibe	Blackmouth croaker	6	60	331	9495	941	28.99999994	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	200	45			f	34	-28	"{51,57,61,71}"	4	45	24.5	
610238	Benthosema pterotum	Skinnycheek lanternfish	6	40	167	1476	10238	0.999999997	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0	0.5	300	10			t	18	-25	"{47,51,57,61,71}"	5	6	24.5	
690781	Daldorfia horrida	Horrid elbow crab	901009	910032	900465	903583	921161	30.39999991	0.4	0	0.5	0	0	0	0.75	0	0.5	0	0.5	0	55	0			f	90	-90	"{57,61,71,77,81,87}"	6	20	24.5	
608273	Bollmannia chlamydes	Gobido cabezon	6	60	405	4902	8273	30.39999991	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0	25	0			f	10	-15	"{77,87}"	2	14	24.5	
613632	Symphurus atramentatus	Inkspot tonguefish	6	61	442	1555	13632	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	200	0			f	33	-8	"{77,87}"	2	14	24.5	
600227	Megalops cyprinoides	Indo-Pacific tarpon	6	23	47	5018	227	35.72058816	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	200	50			f	34	-28	"{47,51,57,61,71,77}"	6	109	24.4	
601213	Mycteroperca phenax	Scamp	6	60	289	4738	1213	69.99999979	0.6	0.5	0.75	0	0	0	0.5	0	0.5	0	0.5	0.5	100	30			f	45	5	"{21,31}"	2	88	24.4	
601423	Lutjanus campechanus	Northern red snapper	6	60	323	1202	1423	30.39999991	0.4	0	0.5	0	0	0	0.5	0	0.5	0	0.5	0	190	10			f	43	-4	"{21,31}"	2	79	24.4	
600005	Orthopristis chrysoptera	Pigfish	6	60	327	1542	5	29.21212115	0.4	0	0.5	0	0	0	0.5	0	0.75	0	0.75	0	50	0			t	41	9	"{21,31}"	2	46	24.4	
600706	Lithognathus mormyrus	Sand steenbras	6	60	330	5546	706	64.28571415	0.6	0.5	0	0	0.5	0	0.5	0	0.5	0	0.5	0.5	150	0			f	50	-40	"{27,34,37,47,51}"	5	45	24.4	
600409	Menticirrhus americanus	Southern kingcroaker	6	60	331	1467	409	0.999999997	0.2	0	0	0	0	0	0.5	0	0	0	0.5	0.5	40	10			f	41	-51	"{21,31,41}"	3	43	24.4	
600356	Priacanthus macracanthus	Red bigeye	6	60	303	5555	356	28.99999994	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0.5	400	20			f	32	-22	"{57,61,71,81}"	4	30	24.4	
600378	Selene setapinnis	Atlantic moonfish	6	60	314	3554	378	30.03703695	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	55	5			t	46	-45	"{21,31,34,41}"	4	49	24.4	
600371	Trachurus trecae	Cunene horse mackerel	6	60	314	3831	371	28.64102559	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	100	20			f	36	-21	"{34,47,71}"	3	32	24.4	
600390	Mene maculata	Moonfish	6	60	317	2768	390	30.39999991	0.4	0.25	0	0	0	0	0.75	0	0.5	0	0.75	0	200	50			f	32	-28	"{51,57,61,71}"	4	24	24.4	
601133	Anchoa hepsetus	Broadstriped anchovy	6	28	454	5863	1133	49.99999985	0.6	0.5	0	0	0.5	0	0.5	0	0.5	0	0.75	0	9999	0			f	44	-36	"{21,31,41}"	3	12	24.4	
601888	Alectis alexandrina	Alexandria pompano	6	60	314	2433	1888	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	9999	0			f	42	-13	"{27,34,37,47}"	4	82	24.4	
603679	Sphyraena borealis	Northern sennet	6	60	360	997	3679	91.99999972	0.8	0.5	0.75	0	0.5	0	0.5	0	0.5	0	0.5	0				reef-associated		43	18	"{21,31}"	2	46	24.4	"Amy's comments: all kinds of substrate, coastal, seagrass beads, shelves (see FAO doc). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments:"
602583	Myliobatis goodei	Southern eagle ray	4	65	22	9817	2583	42.11111104	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	130	0		benthopelagic	f			"{31,41}"	2	125	24.4	"Amy's comments: Reported in both estuarine and marine waters, Recorded from a bay over sand bottom (Jaureguizar, A. J., Menni, R., Lasta, C., & Guerrero, R. (2006). Fish assemblages of the northern Argentine coastal system: spatial patterns and their temporal variations. Fisheries Oceanography, 15(4), 326-344.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Ovoviviparous (Ref. 50449). In coastal waters down to 130 m."
601231	Diplodus holbrookii	Spottail seabream	6	60	330	6472	1231	61.11111101	0.6	0.5	0	0	1	0	0.5	0	0.5	0	0.75	0.5	28	1		demersal	f	40	25	"{21,31}"	2	37.53079973	24.4	"FB or SLB Comments: Inhabits shallow coastal waters, including bays and harbors. Occurs in inshore seagrass beds. Prefers flat vegetated bottoms. Rarely found in brackish water. Feeds mainly on small invertebrates."
601589	Brevoortia patronus	Gulf menhaden	6	28	43	9068	1589	28.22222218	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0.5	9999	0			f	31	18	{31}	1	35	24.3	
601221	Calamus bajonado	Jolthead porgy	6	60	330	2964	1221	69.99999979	0.6	0	0.75	0	0.75	0	0.5	0	0.5	0	0.5	0	200	3			f	90	-90	"{21,31,41}"	3	69	24.3	
600994	Decapterus punctatus	Round scad	6	60	314	10590	994	28.99999994	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.75	0.5	100	0			f	46	-23	"{21,31,34,41,47}"	5	30	24.3	
603518	Pristigenys alta	Short bigeye	6	60	303	6632	3518	50.09960144	0.6	0.5	0.75	0	0	0	0.5	0	0.5	0	0.5	0	200	5		reef-associated		45	7	"{21,31}"	2	25.05	24.3	"Amy's comments: caught over coral (GORDON, S., & LANGSTON, T. (1986). ANATOMICAL TRAUMA TO SPONGEÂ· CORAL REEF FISHES CAPTURED BY TRAWLING AND ANGLING. Fishery bulletin, 84(3).). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Found on rocky bottoms between 5 (Ref. 5403) and 200 m depth, usually solitary and possibly territorial."
600405	Cynoscion nebulosus	Spotted weakfish	6	60	331	5172	405	69.99999979	0.6	0.75	0	0	0.75	0	0.25	0	0.5	0	0.5	0	21	0		demersal	f	42	22	"{21,31}"	2	82	24.3	"Amy's comments: seagrass + esturaries FAO paper (saved in folder) (http://agris.fao.org/agris-search/search.do?recordID=US201500192063). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
614290	Thunnus orientalis	Pacific bluefin tuna	6	60	416	8961	14290	0.999999997	0.2	0	0	0	0	0	0.5	0	0	0	0	1	9999	0		pelagic-oceanic	f	52	-50	"{57,61,67,71,77,81,87}"	7	293	24.3	"Amy's comments: seamount. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
628143	Peprilus paru	American harvestfish	6	60	425	2567	28143	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	136	15			f	60	-38	"{31,41}"	2	25	24.2	
600410	Menticirrhus saxatilis	Northern kingcroaker	6	60	331	1467	410	28.22222218	0.4	0.5	0	0	0	0	0.75	0	0.5	0	0.75	0	40	10			f	43	-11	"{21,31}"	2	39	24.2	
601403	Lutjanus analis	Mutton snapper	6	60	323	1202	1403	99.9999997	0.8	0.5	0.75	0	0.5	0	0.5	0	0.5	0	0.5	0	95	25			f	42	-22	"{21,31,41}"	3	77	24.2	
612596	Myripristis chryseres	Yellowfin soldierfish	6	53	243	5158	12596	30.39999991	0.4	0	1	0	0	0	0.5	0	0.5	0	0.5	0.5	350	12			f	32	-15	"{51,57,61,71,77}"	5	20	24.2	
601191	Sciaenops ocellatus	Red drum	6	60	331	5986	1191	46.78048772	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	200	10			t	43	0	"{21,31,51,71,87}"	5	134	24.2	
603565	Eucinostomus gracilis	Graceful mojarra	6	60	326	722	3565	30.39999991	0.4	0.75	0	0	0	0	0.5	0	0.5	0	0.75	0.5	50	0			f	35	-20	"{31,77,87}"	3	17	24.2	
690805	Portunus sanguinolentus	Three-spot swimming crab	901009	910032	900473	913186	926815	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	30	0			f	42	-45	"{57,61,71,77,81}"	5	20	24.2	
601004	Selene vomer	Lookdown	6	60	314	3554	1004	28.22222218	0.4	0.25	0	0	0	0	0.75	0	0.5	0	0.75	0.5	53	0			f	46	-45	"{21,31,41}"	3	40	24.2	
600903	Rhizoprionodon porosus	Caribbean sharpnose shark	4	8	11	2481	903	69.99999979	0.6	0.75	0.75	0	0	0	0.5	0.5	0.5	0	0.75	0.5	500	0			f	28	-40	"{31,41,71}"	3	90	24.2	
604029	Prionotus stephanophrys	Lumptail searobin	6	59	266	3789	4029	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0	0.5	110	15		demersal	f	48	-59	"{67,77,87}"	3	35	24.2	"Amy's comments: Found on shelf (LÃ³pez-Peralta, R. H., & Arcila, C. A. T. (2002). Diet composition of fish species from the southern continental shelf of Colombia. Naga, WorldFish Center Quarterly, 25(3-4), 23-29.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
601885	Urophycis earllii	Carolina hake	6	44	506	1755	1885	28.23376474	0.4	0.75	0	0	0	0	0.75	0	0.5	0	0.5	0	81	0		demersal		38	26	{31}	1	40.095	24.2	"FB or SLB Comments: Found near shore, apparently prefers hard bottoms. Minimum depth reported taken from Ref. 57178."
600980	Paralichthys albigutta	Gulf flounder	6	61	514	665	980	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	130	19		demersal		37	20	"{21,31}"	2	58.149	24.2	"FB or SLB Comments: Occurs in bays, lagoons and shallow coastal waters (Ref. 7251). Inhabits mainly hard and sandy bottoms (Ref. 3275)."
612925	Porichthys porosissimus	Toadfish	6	46	189	5331	12925	0.999999997	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0	0.5	200	30			f	25	-40	"{31,41}"	2	26	24.1	
600408	Micropogonias undulatus	Atlantic croaker	6	60	331	124	408	28.22222218	0.4	0.75	0	0	0	0	0.75	0	0.5	0	0.5	0	100	10			f	43	-37	"{21,31,41}"	3	37	24.1	
607184	Anomalops katoptron	Splitfin flashlightfish	6	53	242	10482	7184	29.21212115	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0	400	2			f	32	-24	"{61,71,77}"	3	29	24.1	
601756	Pagrus pagrus	Red porgy	6	60	330	480	1756	69.99999979	0.6	0	0.5	0	0.75	0	0.5	0	0.5	0	0.75	0	250	0			f	57	-38	"{21,27,31,34,37,41}"	6	73	24.1	
604027	Prionotus scitulus	Leopard searobin	6	59	266	3789	4027	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	45	1		demersal	f	38	24	"{21,31}"	2	21.15	24.1	"Amy's comments: found in estuary (Modlin, R. F., & Dardeau, M. (1987). Seasonal and spatial distribution of cumaceans in the Mobile Bay estuarine system, Alabama. Estuaries, 10(4), 291-297.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Inhabits shallow-water bays."
600126	Scomberomorus maculatus	Atlantic Spanish mackerel	6	60	416	2960	126	30.39999991	0.4	0.25	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0		pelagic-neritic	f	43	17	"{21,31,87}"	3	88	24.1	"Amy's comments: iucn. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
602577	Gymnura altavela	Spiny butterfly ray	4	14	501	10237	2577	60.39999982	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	100	5			f	44	-35	"{21,27,31,34,37,41,47}"	7	706	23.6	
604030	Prionotus tribulus	Bighead searobin	6	59	266	3789	4030	29.25651634	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	183			demersal		37	24	"{21,31}"	2	28.805	24.1	"Amy's comments: Mangrove, IUCN webpage. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Very common in bays. Young occur in estuaries."
610307	Cheilopogon agoo	Japanese flyingfish	6	51	206	4971	10307	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	9999	0			f	34	21	{61}	1	35	24	
600149	Rhinobatos planiceps	Pacific guitarfish	4	14	17	1540	149	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	50	2		demersal	f	16	-20	"{77,87}"	2	63	24	"Amy's comments: Little information, but this paper in spanish may have more (PayÃ¡n, L. F., Navia, A. F., Rubio, E. A., & MejÃ­a-Falla, P. A. (2011). BiologÃ­a de la raya guitarra Rhinobatos leucorhynchus (GÃ¼nther, 1867)(Rajiformes: Rhinobatidae) en el PacÃ­fico colombiano. Latin american journal of aquatic research, 39(2), 286-296.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
600545	Anchoa mitchilli	Bay anchovy	6	28	454	5863	545	30.39999991	0.4	0.75	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0			t	42	23	"{21,31}"	2	10	24	
690109	Parapenaeus longirostris	Deepwater rose shrimp	901009	910032	900009	911691	925376	0.999999997	0.2	0	0	0	0	0	0.5	0.25	0.5	0	0.5	0.5	700	20			f	45	-30	"{27,31,34,37,41,47}"	6	16	24	
690336	Panulirus regius	Royal spiny lobster	901009	910032	900013	911390	915038	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	40	5			f	44	-16	"{34,37,47}"	3	35	24	
600429	Leiostomus xanthurus	Spot croaker	6	60	331	4754	429	28.99999994	0.4	0.5	0	0	0	0	0.75	0	0.5	0	0.75	0	60	0			f	43	19	"{21,31}"	2	30	24	
601604	Dorosoma cepedianum	American gizzard shad	6	28	43	3494	1604	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0			f	49	21	"{21,31}"	2	53	24	
690070	Melicertus kerathurus	Caramote prawn	901009	910032	900009	908451	914825	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	75	5			t	45	-17	"{27,34,37,47}"	4	18	24	
601187	Paralonchurus brasiliensis	Banded croaker	6	60	331	8709	1187	30.39999991	0.4	0.75	0	0	0	0	0.5	0	0.5	0	0.75	0	50	0			f	20	-30	"{31,41}"	2	25	24	
604791	Mugil soiuy	So-iuy mullet	6	63	359	3595	4791	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	50	0			t	67	34	"{37,61}"	2	71	24	
690182	Limulus polyphemus	Horseshoe crab	901011	910059	900034	907699	900026	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	11	0			f	42	19	"{21,27,31}"	3	60	24	
690272	Litopenaeus setiferus	Northern white shrimp	901009	910032	900009	907805	914915	49.99999985	0.6	0.5	0	0	0.5	0	0.5	0	0.5	0	0.5	0	100	0		demersal	f	40	15	"{18,21,31}"	3	19	24	"Amy's comments: seagrass. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
690075	Ostrea chilensis	Chilean flat oyster	901062	910253	901824	911156	983793	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	300	0		demersal	t	10	-60	"{67,77,87}"	3	10	24	"Amy's comments: estuary. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
604014	Bellator militaris	Horned searobin	6	59	266	1151	4014	0.999999997	0.2	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0.5	110	40		demersal	f	37	16	"{21,31}"	2	10	24	"Amy's comments: Found on shelf (Marancik, K. E., & Hare, J. A. (2007). Large scale patterns in fish trophodynamics of estuarine and shelf habitats of the southeast United States. Bulletin of Marine Science, 80(1), 67-91.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
690595	Loligo forbesii	Veined squid	901063	910267	901915	907848	957479	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	9999	0		pelagic	f	64	-30	"{27,34,37,51}"	4	90	24	"Amy's comments: inshore. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
603920	Hyperoglyphe bythites	Black driftfish	6	60	421	1685	3920	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	9999	0		pelagic-oceanic	f	31	-5	{31}	1	49	24	"Amy's comments: iucn. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
690268	Farfantepenaeus duorarum	Northern pink shrimp	901009	910032	900009	903873	914599	53.44827572	0.6	0.5	0	0	0.75	0	0.5	0	0.5	0	0.5	0.5	300	0		demersal	f	41	18	"{18,21,31}"	3	27	24	"Amy's comments: seagrass to offshore. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
690065	Argopecten gibbus	Calico scallop	901062	910253	901460	900740	947431	49.99999985	0.6	0.75	0	0	0.5	0	0.75	0	0.5	0	0.75	0	366	0		benthic	f	42	-10	"{21,31,41}"	3	8	24	"Amy's comments: seagrass. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
603283	Hippocampus erectus	Lined seahorse	6	57	258	5566	3283	49.99999985	0.6	0.5	0	0	1	0	0.5	0	0.5	0	0.75	0.25	73	0		reef-associated	f	50	5	"{21,27,31,41,47}"	5	19	24	"FB or SLB Comments: Generally in coastal waters; often around man-made structures (Ref. 26938). Usually attached to gorgonians or seagrasses but may occur in floating <i>Sargassum</i> or swimming freely in midwater (Ref. 9710). Those that live in <i>Sargassum</i> usually have bony protuberances and fleshy tabs that may serve as camouflage. Has been reared in captivity (Ref. 35420, 35422). Move into deeper waters during winter (Ref. 36630). Feeds by sucking in small organisms, using its long face as a pipette (Ref. 26938). Ovoviviparous (Ref. 205). The male carries the eggs in a brood pouch which is found under the tail (Ref. 205). Length type refers to Height (= from top of coronet to the tip of straightened tail)."
600213	Rhomboplites aurorubens	Vermilion snapper	6	60	323	6165	213	30.03703695	0.4	0	0.5	0	0	0	0.5	0.5	0.5	0	0.5	0.5	300	40			f	42	-33	"{21,31,41}"	3	49	23.9	
600444	Cheimerius nufar	Santer seabream	6	60	330	6388	444	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	300	20			f	32	-28	"{47,51}"	2	61	23.9	
603267	Regalecus glesne	King of herrings	6	41	226	267	3267	0.999999997	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.25	0.75	9999	0			f	72	-47	"{27,31,34,37,41,47,51,57,71,77,81,87}"	12	902	23.9	
605531	Cymatoceps nasutus	Black musselcracker	6	60	330	7190	5531	39.33333327	0.4	0.25	0	0	0	0	0.5	0	0.5	0	0.5	0	80	0			f	-22	-35	"{47,51}"	2	120	23.9	
600981	Paralichthys lethostigma	Southern flounder	6	61	514	665	981	30.39999991	0.4	0.75	0	0	0	0	0.75	0	0.5	0	0.75	0.5	43			demersal	f	37	26	"{21,31}"	2	67.97949	23.9	"FB or SLB Comments: A cryptic species that tolerates low salinities; occurs frequently in brackish bays and estuaries, even on occasion in fresh water (Ref. 9988). Adults are found mostly over mud bottoms in estuaries and coastal waters to about 40 m depth. Taken by anglers inshore from bridges, jetties and small boats. They move to deeper water in winter, but are still easily accessible (Ref. 9988). Adults feed chiefly on fishes, also on crabs and shrimps. Juveniles take mainly small bottom-living invertebrates. Marketed fresh and frozen; eaten steamed, fried, boiled, microwaved and baked (Ref. 9988)."
601212	Mycteroperca microlepis	Gag	6	60	289	4738	1212	82.95454531	0.6	0.5	0	0	0.5	0	0.5	0	0.5	0	0.25	0.5	152	40			f	42	-27	"{21,31,41}"	3	119	23.8	
600449	Rhabdosargus globiceps	White stumpnose	6	60	330	2270	449	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	100	10			f	-13	-36	"{47,51}"	2	53	23.8	
600870	Carcharhinus galapagensis	Galapagos shark	4	8	11	1358	870	99.9999997	0.6	0	0.5	0	0	0.25	0.5	0.25	0.5	0	0.5	0.5	286	0			f	36	-41	"{31,34,41,47,51,61,71,77,81,87}"	10	303	23.8	
603275	Fistularia tabacaria	Cornetfish	6	57	254	1424	3275	89.2045453	0.6	0	0.75	0	0.5	0	0.5	0	0.5	0	0.5	0	200	0			f	45	-23	"{21,31,34,41,47}"	5	131	23.8	
601234	Stenotomus caprinus	Longspine porgy	6	60	330	3555	1234	30.14719263	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0	0	185	5		demersal	f	37	20	"{21,31}"	2	25.68	23.8	"Amy's comments: Observed in ledge, live-bottom and sand habitats in a location of about 22m depth (Parker Jr., R. O., A. J. Chester and R. S. Nelson. 1994. A Video Transect Method for Estimating Reef Fish Abundance, Composition, and Habitat Utilization at Gray's Reef National Marine Sanctuary, Georgia. Fishery Bulletin. 92: 787-799). Found on shelf (Franks, J. S., Christmas, J. Y., Siler, W. L., Combs, R., Waller, R., & Burns, C. (2015). A study of nektonic and benthic faunas of the shallow Gulf of Mexico off the state of Mississippi as related to some physical, chemical, and geological factors. Gulf and Caribbean Research, 4(1), 1-148.) AND (Caldwell, D. K. (1955). Distribution of the longspined porgy, Stenotomus caprinus. Bulletin of Marine Science, 5(3), 230-239.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Found mainly on mud bottoms."
601182	Larimus fasciatus	Banded drum	6	60	331	5623	1182	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	98			demersal	f	43	26	"{21,31}"	2	17.75	23.8	"FB or SLB Comments: Occurs usually over mud and sandy mud bottoms in coastal waters to about 60 m depth, more rarely in estuaries. Feeds mainly on small shrimps."
604458	Terapon jarbua	Jarbua terapon	6	60	299	3810	4458	61.99999981	0.8	0.25	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	350	20			f	32	-32	"{47,51,57,61,71,77,81}"	7	31	23.7	
601574	Alosa aestivalis	Blueback shad	6	28	43	4924	1574	28.22222218	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0			f	47	25	"{21,31}"	2	40	23.7	
606531	Acanthopagrus schlegelii	Blackhead seabream	6	60	330	6927	6531	69.99999979	0.6	0.5	0	0	0.5	0	0.5	0	0.5	0	0.5	0	21	0		demersal	t	40	20	{61}	1	50	23.7	"Amy's comments: seagrass (Horinouchi, M., Nakamura, Y., & Sano, M. (2005). Comparative analysis of visual censuses using different width strip-transects for a fish assemblage in a seagrass bed. Estuarine, Coastal and Shelf Science, 65(1), 53-60.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
